time,REWS_WindField,REWS_WindField_shifted,REWS,REWS_f,REWS_b
0.0,18.096882,17.972102,17.31953886545221,17.31953886545221,17.31953886545221
0.01,18.096580160000002,17.97186576,17.31953886545221,17.31953886545221,17.31953886545221
0.02,18.09627832,17.97162952,17.31953886545221,17.31953886545221,17.31953886545221
0.03,18.09597648,17.97139328,17.31953886545221,17.31953886545221,17.31953886545221
0.04,18.095674640000002,17.97115704,17.31953886545221,17.31953886545221,17.31953886545221
0.05,18.0953728,17.9709208,17.31953886545221,17.31953886545221,17.31953886545221
0.06,18.09507096,17.97068456,17.31953886545221,17.31953886545221,17.31953886545221
0.07,18.09476912,17.97044832,17.31953886545221,17.31953886545221,17.31953886545221
0.08,18.09446728,17.97021208,17.31953886545221,17.31953886545221,17.31953886545221
0.09,18.09416544,17.96997584,17.319538865452206,17.319538865452206,17.319538865452206
0.1,18.0938636,17.9697396,17.31953886545221,17.31953886545221,17.31953886545221
0.11,18.09356176,17.96950336,17.319538865452206,17.319538865452206,17.319538865452206
0.12,18.09325992,17.96926712,17.319538865452206,17.319538865452206,17.319538865452206
0.13,18.09295808,17.96903088,17.319538865452206,17.319538865452206,17.319538865452206
0.14,18.09265624,17.96879464,17.319538865452206,17.319538865452206,17.319538865452206
0.15,18.0923544,17.9685584,17.319538865452206,17.319538865452206,17.319538865452206
0.16,18.09205256,17.96832216,17.319538865452206,17.319538865452206,17.319538865452206
0.17,18.09175072,17.96808592,17.319538865452206,17.319538865452206,17.319538865452206
0.18,18.09144888,17.96784968,17.319538865452206,17.319538865452206,17.319538865452206
0.19,18.09114704,17.96761344,17.319538865452202,17.319538865452202,17.319538865452202
0.2,18.0908452,17.9673772,17.319538865452202,17.319538865452202,17.319538865452202
0.21,18.090543359999998,17.96714096,17.319538865452202,17.319538865452202,17.319538865452202
0.22,18.09024152,17.96690472,17.319538865452202,17.319538865452202,17.319538865452202
0.23,18.08993968,17.96666848,17.319538865452202,17.319538865452202,17.319538865452202
0.24,18.089637839999998,17.96643224,17.319538865452202,17.319538865452202,17.319538865452202
0.25,18.089336,17.966196,17.33158269209175,17.33158269209175,17.33158269209175
0.26,18.08700112,17.96587496,17.33064016212556,17.33064016212556,17.33064016212556
0.27,18.08466624,17.96555392,17.32969944339228,17.32969944339228,17.32969944339228
0.28,18.08233136,17.96523288,17.328760532211945,17.328760532211945,17.328760532211945
0.29,18.07999648,17.96491184,17.327823424912552,17.327823424912552,17.327823424912552
0.3,18.0776616,17.9645908,17.326888117829995,17.326888117829995,17.326888117829995
0.31,18.07532672,17.96426976,17.32595460730809,17.32595460730809,17.32595460730809
0.32,18.07299184,17.96394872,17.325022889698516,17.325022889698516,17.325022889698516
0.33,18.07065696,17.96362768,17.32409296136084,17.32409296136084,17.32409296136084
0.34,18.06832208,17.96330664,17.323164818662455,17.323164818662455,17.323164818662455
0.35000000000000003,18.0659872,17.9629856,17.3222384579786,17.3222384579786,17.3222384579786
0.36,18.06365232,17.96266456,17.32131387569232,17.32131387569232,17.32131387569232
0.37,18.06131744,17.96234352,17.320391068194446,17.320391068194446,17.320391068194446
0.38,18.05898256,17.962022479999998,17.319470031883597,17.319470031883597,17.319470031883597
0.39,18.05664768,17.96170144,17.31855076316615,17.31855076316615,17.31855076316615
0.4,18.0543128,17.9613804,17.31763325845622,17.31763325845622,17.31763325845622
0.41000000000000003,18.05197792,17.96105936,17.316717514175632,17.316717514175632,17.316717514175632
0.42,18.04964304,17.96073832,17.315803526753943,17.315803526753943,17.315803526753943
