time,REWS_WindField,REWS_WindField_shifted,REWS,REWS_f,REWS_b
0.0,17.844305,17.552156,17.09582646648201,17.09582646648201,17.09582646648201
0.01,17.84349984,17.5484664,17.09582646648201,17.09582646648201,17.09582646648201
0.02,17.842694679999997,17.5447768,17.09582646648201,17.09582646648201,17.09582646648201
0.03,17.84188952,17.5410872,17.09582646648201,17.09582646648201,17.09582646648201
0.04,17.84108436,17.5373976,17.09582646648201,17.09582646648201,17.09582646648201
0.05,17.840279199999998,17.533708,17.09582646648201,17.09582646648201,17.09582646648201
0.06,17.83947404,17.5300184,17.09582646648201,17.09582646648201,17.09582646648201
0.07,17.83866888,17.5263288,17.09582646648201,17.09582646648201,17.09582646648201
0.08,17.837863719999998,17.5226392,17.09582646648201,17.09582646648201,17.09582646648201
0.09,17.83705856,17.5189496,17.09582646648201,17.09582646648201,17.09582646648201
0.1,17.8362534,17.51526,17.09582646648201,17.09582646648201,17.09582646648201
0.11,17.835448239999998,17.5115704,17.09582646648201,17.09582646648201,17.09582646648201
0.12,17.83464308,17.5078808,17.09582646648201,17.09582646648201,17.09582646648201
0.13,17.83383792,17.5041912,17.09582646648201,17.09582646648201,17.09582646648201
0.14,17.833032760000002,17.5005016,17.09582646648201,17.09582646648201,17.09582646648201
0.15,17.8322276,17.496812,17.09582646648201,17.09582646648201,17.09582646648201
0.16,17.83142244,17.4931224,17.09582646648201,17.09582646648201,17.09582646648201
0.17,17.830617280000002,17.4894328,17.09582646648201,17.09582646648201,17.09582646648201
0.18,17.82981212,17.485743199999998,17.09582646648201,17.09582646648201,17.09582646648201
0.19,17.82900696,17.4820536,17.09582646648201,17.09582646648201,17.09582646648201
0.2,17.828201800000002,17.478364,17.09582646648201,17.09582646648201,17.09582646648201
0.21,17.82739664,17.4746744,17.09582646648201,17.09582646648201,17.09582646648201
0.22,17.82659148,17.4709848,17.09582646648201,17.09582646648201,17.09582646648201
0.23,17.825786320000002,17.4672952,17.09582646648201,17.09582646648201,17.09582646648201
0.24,17.82498116,17.4636056,17.09582646648201,17.09582646648201,17.09582646648201
0.25,17.824176,17.459916,17.11019526957582,17.11019526957582,17.11019526957582
0.26,17.82380668,17.46036528,17.10983247013568,17.10983247013568,17.10983247013568
0.27,17.82343736,17.46081456,17.10947026733602,17.10947026733602,17.10947026733602
0.28,17.823068040000003,17.46126384,17.109108660197208,17.109108660197208,17.109108660197208
0.29,17.82269872,17.46171312,17.108747647741193,17.108747647741193,17.108747647741193
0.3,17.8223294,17.4621624,17.108387228991546,17.108387228991546,17.108387228991546
0.31,17.82196008,17.46261168,17.108027402973434,17.108027402973434,17.108027402973434
0.32,17.82159076,17.46306096,17.107668168713616,17.107668168713616,17.107668168713616
0.33,17.821221440000002,17.463510239999998,17.107309525240446,17.107309525240446,17.107309525240446
0.34,17.82085212,17.46395952,17.10695147158387,17.10695147158387,17.10695147158387
0.35000000000000003,17.8204828,17.4644088,17.106594006775424,17.106594006775424,17.106594006775424
0.36,17.82011348,17.46485808,17.10623712984822,17.10623712984822,17.10623712984822
0.37,17.81974416,17.46530736,17.105880839836974,17.105880839836974,17.105880839836974
0.38,17.819374840000002,17.46575664,17.105525135777963,17.105525135777963,17.105525135777963
0.39,17.81900552,17.46620592,17.105170016709053,17.105170016709053,17.105170016709053
0.4,17.8186362,17.466655199999998,17.104815481669682,17.104815481669682,17.104815481669682
0.41000000000000003,17.81826688,17.46710448,17.10446152970086,17.10446152970086,17.10446152970086
0.42,17.81789756,17.46755376,17.104108159845175,17.104108159845175,17.104108159845175
0.43,17.81752824,17.46800304,17.103755371146768,17.103755371146768,17.103755371146768
0.44,17.81715892,17.46845232,17.103403162651368,17.103403162651368,17.103403162651368
0.45,17.8167896,17.4689016,17.103051533406244,17.103051533406244,17.103051533406244
0.46,17.81642028,17.46935088,17.10270048246024,17.10270048246024,17.10270048246024
0.47000000000000003,17.81605096,17.46980016,17.102350008863752,17.102350008863752,17.102350008863752
0.48,17.81568164,17.47024944,17.10200011166873,17.10200011166873,17.10200011166873
0.49,17.81531232,17.470698719999998,17.101650789928684,17.101650789928684,17.101650789928684
0.5,17.814943,17.471148,17.114476767277523,17.114476767277523,17.114476767277523
0.51,17.81393556,17.47459244,17.11412859361414,17.11412859361414,17.11412859361414
0.52,17.81292812,17.478036879999998,17.113780992575535,17.113780992575535,17.113780992575535
0.53,17.81192068,17.48148132,17.113433963221404,17.113433963221404,17.113433963221404
0.54,17.81091324,17.48492576,17.113087504612977,17.113087504612977,17.113087504612977
0.55,17.8099058,17.4883702,17.112741615813018,17.112741615813018,17.112741615813018
0.56,17.80889836,17.491814639999998,17.112396295885837,17.112396295885837,17.112396295885837
0.5700000000000001,17.80789092,17.49525908,17.112051543897266,17.112051543897266,17.112051543897266
0.58,17.80688348,17.49870352,17.11170735891468,17.11170735891468,17.11170735891468
0.59,17.80587604,17.50214796,17.111363740006965,17.111363740006965,17.111363740006965
0.6,17.8048686,17.505592399999998,17.111020686244537,17.111020686244537,17.111020686244537
0.61,17.80386116,17.50903684,17.11067819669935,17.11067819669935,17.11067819669935
0.62,17.80285372,17.51248128,17.11033627044486,17.11033627044486,17.11033627044486
0.63,17.80184628,17.51592572,17.109994906556047,17.109994906556047,17.109994906556047
0.64,17.80083884,17.519370159999998,17.109654104109403,17.109654104109403,17.109654104109403
0.65,17.799831400000002,17.5228146,17.109313862182937,17.109313862182937,17.109313862182937
0.66,17.79882396,17.52625904,17.108974179856176,17.108974179856176,17.108974179856176
0.67,17.79781652,17.52970348,17.108635056210133,17.108635056210133,17.108635056210133
0.68,17.796809080000003,17.533147919999998,17.108296490327348,17.108296490327348,17.108296490327348
0.6900000000000001,17.79580164,17.53659236,17.10795848129185,17.10795848129185,17.10795848129185
0.7000000000000001,17.794794200000002,17.5400368,17.107621028189175,17.107621028189175,17.107621028189175
0.71,17.79378676,17.54348124,17.107284130106358,17.107284130106358,17.107284130106358
0.72,17.79277932,17.546925679999998,17.106947786131926,17.106947786131926,17.106947786131926
0.73,17.791771880000002,17.55037012,17.106611995355898,17.106611995355898,17.106611995355898
0.74,17.79076444,17.55381456,17.106276756869786,17.106276756869786,17.106276756869786
0.75,17.789757,17.557259,17.1118454429731,17.1118454429731,17.1118454429731
0.76,17.78710384,17.55696528,17.112452166154377,17.112452166154377,17.112452166154377
0.77,17.784450680000003,17.556671559999998,17.11305751854933,17.11305751854933,17.11305751854933
0.78,17.78179752,17.55637784,17.113661503416935,17.113661503416935,17.113661503416935
0.79,17.77914436,17.556084119999998,17.114264124008113,17.114264124008113,17.114264124008113
0.8,17.776491200000002,17.5557904,17.114865383565736,17.114865383565736,17.114865383565736
0.81,17.77383804,17.555496679999997,17.115465285324646,17.115465285324646,17.115465285324646
0.8200000000000001,17.77118488,17.55520296,17.116063832511685,17.116063832511685,17.116063832511685
0.8300000000000001,17.768531720000002,17.554909239999997,17.11666102834571,17.11666102834571,17.11666102834571
0.84,17.76587856,17.55461552,17.117256876037608,17.117256876037608,17.117256876037608
0.85,17.7632254,17.5543218,17.117851378790327,17.117851378790327,17.117851378790327
0.86,17.760572240000002,17.55402808,17.118444539798894,17.118444539798894,17.118444539798894
0.87,17.75791908,17.55373436,17.11903636225042,17.11903636225042,17.11903636225042
0.88,17.75526592,17.553440639999998,17.11962684932415,17.11962684932415,17.11962684932415
0.89,17.752612759999998,17.55314692,17.12021600419145,17.12021600419145,17.12021600419145
0.9,17.7499596,17.552853199999998,17.120803830015852,17.120803830015852,17.120803830015852
0.91,17.74730644,17.55255948,17.121390329953062,17.121390329953062,17.121390329953062
0.92,17.744653279999998,17.55226576,17.121975507150978,17.121975507150978,17.121975507150978
0.93,17.74200012,17.55197204,17.12255936474972,17.12255936474972,17.12255936474972
0.9400000000000001,17.73934696,17.55167832,17.123141905881646,17.123141905881646,17.123141905881646
0.9500000000000001,17.736693799999998,17.5513846,17.12372313367136,17.12372313367136,17.12372313367136
0.96,17.73404064,17.55109088,17.12430305123575,17.12430305123575,17.12430305123575
0.97,17.73138748,17.55079716,17.124881661684,17.124881661684,17.124881661684
0.98,17.728734319999997,17.55050344,17.125458968117606,17.125458968117606,17.125458968117606
0.99,17.72608116,17.550209719999998,17.1260349736304,17.1260349736304,17.1260349736304
1.0,17.723428,17.549916,17.13448694922202,17.13448694922202,17.13448694922202
